time(1)          time(2)          stran(1)         stran(2)         stran(3)         stran(4)         stran(5)         stran(6)         stress(1)        stress(2)        stress(3)        stress(4)        stress(5)        stress(6)        statev(001)      statev(002)      statev(003)      statev(004)      statev(005)      statev(006)      statev(007)      statev(008)      statev(009)      statev(010)      statev(011)      statev(012)      statev(013)      statev(014)      statev(015)      statev(016)      statev(017)      statev(018)      statev(019)      statev(020)      statev(021)      statev(022)      statev(023)      statev(024)      statev(025)      statev(026)      statev(027)      statev(028)      statev(029)      statev(030)      statev(031)      statev(032)      statev(033)      statev(034)      statev(035)      statev(036)      statev(037)      statev(038)      statev(039)      statev(040)      statev(041)      statev(042)      statev(043)      statev(044)      statev(045)      statev(046)      statev(047)      statev(048)      statev(049)      statev(050)      statev(051)      statev(052)      statev(053)      statev(054)      statev(055)      statev(056)      statev(057)      statev(058)      statev(059)      statev(060)      statev(061)      statev(062)      statev(063)      statev(064)      statev(065)      statev(066)      statev(067)      statev(068)      
0.25000000E-03   0.25000000E-03   -.99685946E-03   0.14777609E-03   0.14777609E-03    0.0000000        0.0000000        0.0000000       -79.413280       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55890634        0.0000000       0.11470040E-02    55.302895        5.0000000        1.0000000       0.34758396        0.0000000        0.0000000        99.999237        100.00038        100.00038        0.0000000        0.0000000        0.0000000        55475.000       0.70720146        0.0000000        0.0000000        0.0000000        1.0000000       0.13217113E-02    0.0000000       0.13217113E-02    0.0000000       0.12862942E-02   0.13217113E-02    1.0000000        0.0000000       0.13217113E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.27500000E-03   0.27500000E-03   -.10965454E-02   0.17215805E-03   0.17215805E-03    0.0000000        0.0000000        0.0000000       -81.825110       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55882696        0.0000000       0.12660250E-02    56.552232        5.0000000        1.0000000       0.36692999        0.0000000        0.0000000        99.999154        100.00042        100.00042        0.0000000        0.0000000        0.0000000        55475.000       0.65770421        0.0000000        0.0000000        0.0000000        1.0000000       0.14649726E-02    0.0000000       0.14649726E-02    0.0000000       0.14291572E-02   0.14649726E-02    1.0000000        0.0000000       0.14649726E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.30000000E-03   0.30000000E-03   -.11962313E-02   0.19784938E-03   0.19784938E-03    0.0000000        0.0000000        0.0000000       -84.143497       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55875167        0.0000000       0.13889112E-02    57.763807        5.0000000        1.0000000       0.38552648        0.0000000        0.0000000        99.999071        100.00046        100.00046        0.0000000        0.0000000        0.0000000        55475.000       0.61278221        0.0000000        0.0000000        0.0000000        1.0000000       0.16097458E-02    0.0000000       0.16097458E-02    0.0000000       0.15735525E-02   0.16097458E-02    1.0000000        0.0000000       0.16097458E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.32500000E-03   0.32500000E-03   -.12959173E-02   0.22473505E-03   0.22473505E-03    0.0000000        0.0000000        0.0000000       -86.378265       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55868010        0.0000000       0.15154443E-02    58.941006        5.0000000        1.0000000       0.40345225        0.0000000        0.0000000        99.998986        100.00051        100.00051        0.0000000        0.0000000        0.0000000        55475.000       0.57194412        0.0000000        0.0000000        0.0000000        1.0000000       0.17558981E-02    0.0000000       0.17558981E-02    0.0000000       0.17266676E-02   0.17558981E-02    1.0000000        0.0000000       0.17558981E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.35000000E-03   0.35000000E-03   -.13956032E-02   0.25285100E-03   0.25285100E-03    0.0000000        0.0000000        0.0000000       -88.522899       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55861237        0.0000000       0.16457865E-02    60.078708        5.0000000        1.0000000       0.42065502        0.0000000        0.0000000        99.998901        100.00055        100.00055        0.0000000        0.0000000        0.0000000        55475.000       0.53471559        0.0000000        0.0000000        0.0000000        1.0000000       0.19034710E-02    0.0000000       0.19034710E-02    0.0000000       0.18739564E-02   0.19034710E-02    1.0000000        0.0000000       0.19034710E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.37500000E-03   0.37500000E-03   -.14952892E-02   0.28208802E-03   0.28208802E-03    0.0000000        0.0000000        0.0000000       -90.586383       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55854814        0.0000000       0.17796053E-02    61.180386        5.0000000        1.0000000       0.43720686        0.0000000        0.0000000        99.998815        100.00059        100.00059        0.0000000        0.0000000        0.0000000        55475.000       0.50072563        0.0000000        0.0000000        0.0000000        1.0000000       0.20523384E-02    0.0000000       0.20523384E-02    0.0000000       0.20225649E-02   0.20523384E-02    1.0000000        0.0000000       0.20523384E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.40000000E-03   0.40000000E-03   -.15949751E-02   0.31239002E-03   0.31239002E-03    0.0000000        0.0000000        0.0000000       -92.572306       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55848723        0.0000000       0.19167737E-02    62.246817        5.0000000        1.0000000       0.45313656        0.0000000        0.0000000        99.998728        100.00064        100.00064        0.0000000        0.0000000        0.0000000        55475.000       0.46963368        0.0000000        0.0000000        0.0000000        1.0000000       0.22024356E-02    0.0000000       0.22024356E-02    0.0000000       0.21724161E-02   0.22024356E-02    1.0000000        0.0000000       0.22024356E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42500000E-03   0.42500000E-03   -.16946611E-02   0.34370375E-03   0.34370375E-03    0.0000000        0.0000000        0.0000000       -94.484089       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55842948        0.0000000       0.20571651E-02    63.278855        5.0000000        1.0000000       0.46847156        0.0000000        0.0000000        99.998641        100.00068        100.00068        0.0000000        0.0000000        0.0000000        55475.000       0.44114023        0.0000000        0.0000000        0.0000000        1.0000000       0.23537010E-02    0.0000000       0.23537010E-02    0.0000000       0.23234479E-02   0.23537010E-02    1.0000000        0.0000000       0.23537010E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.45000000E-03   0.45000000E-03   -.17943470E-02   0.37599214E-03   0.37599214E-03    0.0000000        0.0000000        0.0000000       -96.325200       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55837476        0.0000000       0.22006684E-02    64.277525        5.0000000        1.0000000       0.48323968        0.0000000        0.0000000        99.998553        100.00072        100.00072        0.0000000        0.0000000        0.0000000        55475.000       0.41497878        0.0000000        0.0000000        0.0000000        1.0000000       0.25060918E-02    0.0000000       0.25060918E-02    0.0000000       0.24756136E-02   0.25060918E-02    1.0000000        0.0000000       0.25060918E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.47500000E-03   0.47500000E-03   -.18940330E-02   0.40950761E-03   0.40950761E-03    0.0000000        0.0000000        0.0000000       -98.102737       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55832387        0.0000000       0.23474926E-02    65.245958        5.0000000        1.0000000       0.49749785        0.0000000        0.0000000        99.998464        100.00077        100.00077        0.0000000        0.0000000        0.0000000        55475.000       0.39086492        0.0000000        0.0000000        0.0000000        1.0000000       0.26598995E-02    0.0000000       0.26598995E-02    0.0000000       0.26291380E-02   0.26598995E-02    1.0000000        0.0000000       0.26598995E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.50000000E-03   0.50000000E-03   -.19937189E-02   0.44432749E-03   0.44432749E-03    0.0000000        0.0000000        0.0000000       -99.821550       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55827705        0.0000000       0.24977183E-02    66.186204        5.0000000        1.0000000       0.51128498        0.0000000        0.0000000        99.998375        100.00081        100.00081        0.0000000        0.0000000        0.0000000        55475.000       0.36858661        0.0000000        0.0000000        0.0000000        1.0000000       0.28152135E-02    0.0000000       0.28152135E-02    0.0000000       0.27893278E-02   0.28152135E-02    1.0000000        0.0000000       0.28152135E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.52500000E-03   0.52500000E-03   -.20934049E-02   0.48041470E-03   0.48041470E-03    0.0000000        0.0000000        0.0000000       -101.48224       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55823418        0.0000000       0.26512398E-02    67.098036        5.0000000        1.0000000       0.52460589        0.0000000        0.0000000        99.998284        100.00086        100.00086        0.0000000        0.0000000        0.0000000        55475.000       0.34797580        0.0000000        0.0000000        0.0000000        1.0000000       0.29719908E-02    0.0000000       0.29719908E-02    0.0000000       0.29458613E-02   0.29719908E-02    1.0000000        0.0000000       0.29719908E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.55000000E-03   0.55000000E-03   -.21930908E-02   0.51772191E-03   0.51772191E-03    0.0000000        0.0000000        0.0000000       -103.08760       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55819512        0.0000000       0.28079402E-02    67.982532        5.0000000        1.0000000       0.53748296        0.0000000        0.0000000        99.998193        100.00090        100.00090        0.0000000        0.0000000        0.0000000        55475.000       0.32888362        0.0000000        0.0000000        0.0000000        1.0000000       0.31301769E-02    0.0000000       0.31301769E-02    0.0000000       0.31038126E-02   0.31301769E-02    1.0000000        0.0000000       0.31301769E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.57500000E-03   0.57500000E-03   -.22927768E-02   0.55620916E-03   0.55620916E-03    0.0000000        0.0000000        0.0000000       -104.63969       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55815973        0.0000000       0.29677287E-02    68.840415        5.0000000        1.0000000       0.54993277        0.0000000        0.0000000        99.998101        100.00095        100.00095        0.0000000        0.0000000        0.0000000        55475.000       0.31117557        0.0000000        0.0000000        0.0000000        1.0000000       0.32897256E-02    0.0000000       0.32897256E-02    0.0000000       0.32631341E-02   0.32897256E-02    1.0000000        0.0000000       0.32897256E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.60000000E-03   0.60000000E-03   -.23924627E-02   0.59583760E-03   0.59583760E-03    0.0000000        0.0000000        0.0000000       -106.14050       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55812790        0.0000000       0.31305150E-02    69.672418        5.0000000        1.0000000       0.56197125        0.0000000        0.0000000        99.998008        100.00100        100.00100        0.0000000        0.0000000        0.0000000        55475.000       0.29473075        0.0000000        0.0000000        0.0000000        1.0000000       0.34505920E-02    0.0000000       0.34505920E-02    0.0000000       0.34237809E-02   0.34505920E-02    1.0000000        0.0000000       0.34505920E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.62500000E-03   0.62500000E-03   -.24921486E-02   0.63656950E-03   0.63656950E-03    0.0000000        0.0000000        0.0000000       -107.59196       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55809950        0.0000000       0.32962100E-02    70.479279        5.0000000        1.0000000       0.57361379        0.0000000        0.0000000        99.997914        100.00104        100.00104        0.0000000        0.0000000        0.0000000        55475.000       0.27944043        0.0000000        0.0000000        0.0000000        1.0000000       0.36127325E-02    0.0000000       0.36127325E-02    0.0000000       0.35857091E-02   0.36127325E-02    1.0000000        0.0000000       0.36127325E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.65000000E-03   0.65000000E-03   -.25918346E-02   0.67836821E-03   0.67836821E-03    0.0000000        0.0000000        0.0000000       -108.99589       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55807444        0.0000000       0.34647255E-02    71.261735        5.0000000        1.0000000       0.58487521        0.0000000        0.0000000        99.997820        100.00109        100.00109        0.0000000        0.0000000        0.0000000        55475.000       0.26520661        0.0000000        0.0000000        0.0000000        1.0000000       0.37761049E-02    0.0000000       0.37761049E-02    0.0000000       0.37488762E-02   0.37761049E-02    1.0000000        0.0000000       0.37761049E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.67500000E-03   0.67500000E-03   -.26915205E-02   0.72119819E-03   0.72119819E-03    0.0000000        0.0000000        0.0000000       -110.35410       -36.080702       -36.080702        0.0000000        0.0000000        0.0000000       0.55805258        0.0000000       0.36359749E-02    72.020522        5.0000000        1.0000000       0.59576981        0.0000000        0.0000000        99.997725        100.00114        100.00114        0.0000000        0.0000000        0.0000000        55475.000       0.25194088        0.0000000        0.0000000        0.0000000        1.0000000       0.39406682E-02    0.0000000       0.39406682E-02    0.0000000       0.39132409E-02   0.39406682E-02    1.0000000        0.0000000       0.39406682E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.70000000E-03   0.70000000E-03   -.27912065E-02   0.76502999E-03   0.76502999E-03    0.0000000        0.0000000        0.0000000       -111.66848       -36.080703       -36.080703        0.0000000        0.0000000        0.0000000       0.55803385        0.0000000       0.38099129E-02    72.756472        5.0000000        1.0000000       0.60631285        0.0000000        0.0000000        99.997629        100.00119        100.00119        0.0000000        0.0000000        0.0000000        55475.000       0.23956294        0.0000000        0.0000000        0.0000000        1.0000000       0.41063882E-02    0.0000000       0.41063882E-02    0.0000000       0.40827139E-02   0.41063882E-02    1.0000000        0.0000000       0.41063882E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.72500000E-03   0.72500000E-03   -.28908924E-02   0.80982406E-03   0.80982406E-03    0.0000000        0.0000000        0.0000000       -112.94062       -36.080703       -36.080703        0.0000000        0.0000000        0.0000000       0.55801812        0.0000000       0.39864105E-02    73.470267        5.0000000        1.0000000       0.61651704        0.0000000        0.0000000        99.997533        100.00123        100.00123        0.0000000        0.0000000        0.0000000        55475.000       0.22800107        0.0000000        0.0000000        0.0000000        1.0000000       0.42732193E-02    0.0000000       0.42732193E-02    0.0000000       0.42493863E-02   0.42732193E-02    1.0000000        0.0000000       0.42732193E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.75000000E-03   0.75000000E-03   -.29905784E-02   0.85554925E-03   0.85554925E-03    0.0000000        0.0000000        0.0000000       -114.17199       -36.080703       -36.080703        0.0000000        0.0000000        0.0000000       0.55800529        0.0000000       0.41653906E-02    74.162554        5.0000000        1.0000000       0.62639429        0.0000000        0.0000000        99.997436        100.00128        100.00128        0.0000000        0.0000000        0.0000000        55475.000       0.21718968        0.0000000        0.0000000        0.0000000        1.0000000       0.44411256E-02    0.0000000       0.44411256E-02    0.0000000       0.44171390E-02   0.44411256E-02    1.0000000        0.0000000       0.44411256E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.77500000E-03   0.77500000E-03   -.30902643E-02   0.90217425E-03   0.90217425E-03    0.0000000        0.0000000        0.0000000       -115.36415       -36.080703       -36.080703        0.0000000        0.0000000        0.0000000       0.55799526        0.0000000       0.43467735E-02    74.834034        5.0000000        1.0000000       0.63595693        0.0000000        0.0000000        99.997338        100.00133        100.00133        0.0000000        0.0000000        0.0000000        55475.000       0.20706937        0.0000000        0.0000000        0.0000000        1.0000000       0.46100710E-02    0.0000000       0.46100710E-02    0.0000000       0.45859359E-02   0.46100710E-02    1.0000000        0.0000000       0.46100710E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
